year,ev_sales_share_cars,ev_stock_share_cars,chargers_total,chargers_fast,chargers_slow,iso3c,gdp_pc_ppp,population,country,income_group,brent_usd,chargers_per_mn,chargers_per_mn_itp,ln_gdp_pc_ppp,ln_population,ln_brent,ln_chargers_per_mn,ln_charger_density_itp,chargers_growth,chargers_growth_lag1
2020,2.5,0.69,63100.0,9100.0,54000.0,KOR,47881.4921344193,51836239,"Korea, Rep.",HIC,41.759166666666665,1217.2951050711838,1217.2951050711838,10.776484323230166,17.76360005722208,3.731918988075146,7.104386549271496,7.104386549271496,0.36876355748373113,0.482315112540193
2021,6.3,1.1,101100.0,9100.0,92000.0,KOR,51718.2518656631,51769539,"Korea, Rep.",HIC,70.6775,1952.8858466365714,1952.8858466365714,10.853566032346718,17.762312484067333,4.2581272761411615,7.577063478905504,7.577063478905504,0.6022187004754358,0.36876355748373113
2022,9.6,1.7,201000.0,21000.0,180000.0,KOR,55509.3368761174,51672569,"Korea, Rep.",HIC,100.77749999999999,3889.878205978108,3889.878205978108,10.924306517587224,17.760437618400346,4.612915116435538,8.266133126605142,8.266133126605142,0.9881305637982196,0.6022187004754358
2023,8.7,2.2,304000.0,34000.0,270000.0,KOR,57429.8031076402,51712619,"Korea, Rep.",HIC,82.46833333333333,5878.642503099679,5878.642503099679,10.958318665463821,17.76121239093359,4.412414381271988,8.679081147419044,8.679081147419044,0.5124378109452736,0.9881305637982196
2024,9.2,2.8,417000.0,47000.0,370000.0,KOR,61051.3492502498,51751065,"Korea, Rep.",HIC,80.52666666666666,8057.805187197598,8057.805187197598,11.019470580035826,17.761955569608137,4.388588392509022,8.994396489137074,8.994396489137074,0.3717105263157894,0.5124378109452736
2015,0.0086,0.0015,83.0,,83.0,MEX,19071.4444196466,121072306,Mexico,UMC,52.35333333333333,0.6855407544645263,0.6855407544645263,9.855947438759488,18.611898495334945,3.9580156092786187,-0.37754732957407344,-0.37754732957407344,,
2016,0.056,0.0057,246.0,6.0,240.0,MEX,20104.5839787472,122251351,Mexico,UMC,43.54833333333334,2.012247701049946,2.012247701049946,9.908703126689886,18.621589737382937,3.7738714323786655,0.6992523565137003,0.6992523565137003,1.963855421686747,
2017,0.091,0.012,750.0,50.0,700.0,MEX,20488.7150800441,123400057,Mexico,UMC,54.2475,6.077792978653162,6.077792978653162,9.927629529654322,18.630942131347936,3.9935569084094085,1.8046416331466955,1.8046416331466955,2.048780487804878,1.963855421686747
2018,0.15,0.02,1176.0,76.0,1100.0,MEX,20921.4775277572,124573711,Mexico,UMC,71.06083333333333,9.440194006904072,9.440194006904072,9.948531543206707,18.640408154897795,4.263536317703028,2.2449765315250496,2.2449765315250496,0.5680000000000001,2.048780487804878
2019,0.15,0.028,1176.0,76.0,1100.0,MEX,20964.2774847072,125762982,Mexico,UMC,64.35833333333333,9.35092331064478,9.35092331064478,9.950575196082655,18.64990959819611,4.164466425787218,2.235475088226736,2.235475088226736,0.0,0.5680000000000001
2020,0.49,0.046,1176.0,76.0,1100.0,MEX,19354.1248706244,126799054,Mexico,UMC,41.759166666666665,9.274517142690986,9.274517142690986,9.870660847348585,18.658114139371747,3.731918988075146,2.2272705470511003,2.2272705470511003,0.0,0.0
2021,0.78,0.076,1250.0,150.0,1100.0,MEX,20782.5877417545,127648148,Mexico,UMC,70.6775,9.792543171092463,9.792543171092463,9.941870787301998,18.664788193125055,4.2581272761411615,2.281621195135567,2.281621195135567,0.06292517006802711,0.0
2022,0.96,0.11,1520.0,220.0,1300.0,MEX,23135.4931601276,128613117,Mexico,UMC,100.77749999999999,11.818390187993035,11.818390187993035,10.04912321773926,18.672319363011095,4.612915116435538,2.4696568087935007,2.4696568087935007,0.21599999999999997,0.06292517006802711
2023,1.5,0.18,1600.0,200.0,1400.0,MEX,25243.1644887582,129739759,Mexico,UMC,82.46833333333333,12.332379929887184,12.332379929887184,10.136310684737534,18.681041148186182,4.412414381271988,2.512228318005965,2.512228318005965,0.05263157894736836,0.21599999999999997
2024,2.2,0.3,1850.0,250.0,1600.0,MEX,26185.3564713253,130861007,Mexico,UMC,80.52666666666666,14.137137122901706,14.137137122901706,10.172955620190727,18.689646302623085,4.388588392509022,2.6488051734135576,2.6488051734135576,0.15625,0.05263157894736836
2019,0.46,0.062,,,,MYS,28933.928297233,33440596,Malaysia,UMC,64.35833333333333,,8.750846170362815,10.272770175037332,17.325281168988454,4.164466425787218,,2.1691504008781997,,
2020,0.14,0.067,,,,MYS,27474.7361378236,33889558,Malaysia,UMC,41.759166666666665,,8.750846170362815,10.22102217550682,17.338617501302846,3.731918988075146,,2.1691504008781997,,
2021,0.28,0.077,300.0,,300.0,MYS,29822.8491831618,34282399,Malaysia,UMC,70.6775,8.750846170362815,8.750846170362815,10.303030129802847,17.350142631742276,4.2581272761411615,2.1691504008781997,2.1691504008781997,,
2022,0.49,0.1,440.0,,440.0,MYS,34419.8684975666,34695493,Malaysia,UMC,100.77749999999999,12.681762441017916,12.681762441017916,10.44638924923431,17.362120351755113,4.612915116435538,2.5401649331214697,2.5401649331214697,0.46666666666666656,
2023,1.5,0.29,1640.0,1100.0,540.0,MYS,36466.8914938333,35126298,Malaysia,UMC,82.46833333333333,46.688666138401494,46.688666138401494,10.504160045561695,17.374460638672065,4.412414381271988,3.843501440110452,3.843501440110452,2.727272727272727,0.46666666666666656
2024,3.6,0.5,2010.0,1300.0,710.0,MYS,38779.2830442253,35557673,Malaysia,UMC,80.52666666666666,56.527883587882705,56.527883587882705,10.565641440854346,17.38666652777361,4.388588392509022,4.034734031243786,4.034734031243786,0.22560975609756095,2.727272727272727
2015,3.5,1.1,18220.0,220.0,18000.0,NLD,50956.6930942185,16939923,Netherlands,HIC,52.35333333333333,1075.5656917684926,1075.5656917684926,10.83873139595479,16.645183701723305,3.9580156092786187,6.980602027054917,6.980602027054917,0.5033003300330032,1.0821164748325032
2016,11.0,1.4,32400.0,400.0,32000.0,NLD,53162.2791598028,17030314,Netherlands,HIC,43.54833333333334,1902.4898777556302,1902.4898777556302,10.881104385493591,16.650505490519393,3.7738714323786655,7.550918769225303,7.550918769225303,0.778265642151482,0.5033003300330032
2017,6.4,1.4,33410.0,410.0,33000.0,NLD,56037.567993606,17131296,Netherlands,HIC,54.2475,1950.2319030620918,1950.2319030620918,10.933777601821978,16.656417524181034,3.9935569084094085,7.575703569134044,7.575703569134044,0.031172839506172778,0.778265642151482
2018,6.2,1.7,36820.0,820.0,36000.0,NLD,58819.2609142584,17231624,Netherlands,HIC,71.06083333333333,2136.769000994915,2136.769000994915,10.982224646817523,16.66225685827024,4.263536317703028,7.667050154481102,7.667050154481102,0.10206524992517219,0.031172839506172778
2019,15.0,2.4,47300.0,1300.0,46000.0,NLD,62345.2538465433,17344874,Netherlands,HIC,64.35833333333333,2727.03047597809,2727.03047597809,11.040442827064764,16.66880757401829,4.164466425787218,7.910968558426005,7.910968558426005,0.2846279196089081,0.10206524992517219
2020,25.0,3.3,65300.0,2300.0,63000.0,NLD,62596.6302027524,17441500,Netherlands,HIC,41.759166666666665,3743.944041510191,3743.944041510191,11.044466725012311,16.674362981920844,3.731918988075146,8.227894891307955,8.227894891307955,0.38054968287526436,0.2846279196089081
2021,29.0,4.5,83800.0,2800.0,81000.0,NLD,68573.5648786446,17533044,Netherlands,HIC,70.6775,4779.546552213067,4779.546552213067,11.135662387823704,16.67959788700253,4.2581272761411615,8.472100957431918,8.472100957431918,0.2833078101071975,0.38054968287526436
2022,35.0,6.0,124500.0,4500.0,120000.0,NLD,78630.3599072098,17700982,Netherlands,HIC,100.77749999999999,7033.508084466726,7033.508084466726,11.27251316220019,16.689130676231077,4.612915116435538,8.858440876620097,8.858440876620097,0.4856801909307875,0.2833078101071975
2023,44.0,8.2,145000.0,5000.0,140000.0,NLD,81728.6904629268,17877117,Netherlands,HIC,82.46833333333333,8110.927505816515,8110.927505816515,11.31116038765976,16.699032073098078,4.412414381271988,9.000967506268907,9.000967506268907,0.16465863453815266,0.4856801909307875
2024,48.0,11.0,188000.0,8000.0,180000.0,NLD,86173.6290841738,17993485,Netherlands,HIC,80.52666666666666,10448.226121843545,10448.226121843545,11.364119482748793,16.705520305898293,4.388588392509022,9.254187493878065,9.254187493878065,0.29655172413793096,0.16465863453815266
2015,22.0,2.6,5530.0,330.0,5200.0,NOR,60737.8868132779,5188607,Norway,HIC,52.35333333333333,1065.796657946921,1065.796657946921,11.014322947301048,15.461975818345426,3.9580156092786187,6.9714778341352295,6.9714778341352295,0.04143126177024481,0.15535248041775462
2016,29.0,4.2,7500.0,500.0,7000.0,NOR,59280.1992028829,5234519,Norway,HIC,43.54833333333334,1432.7964040248971,1432.7964040248971,10.99003062033684,15.470785516499024,3.7738714323786655,7.267383340989651,7.267383340989651,0.35623869801084984,0.04143126177024481
2017,39.0,6.4,9220.0,920.0,8300.0,NOR,64589.5559196863,5276968,Norway,HIC,54.2475,1747.215446445762,1747.215446445762,11.075808003630323,15.478862248317874,3.9935569084094085,7.465778626197039,7.465778626197039,0.2293333333333334,0.35623869801084984
2018,49.0,8.9,10500.0,1200.0,9300.0,NOR,70253.8463693386,5311916,Norway,HIC,71.06083333333333,1976.6878843716654,1976.6878843716654,11.159870338285574,15.485463156760364,4.263536317703028,7.5891779373495245,7.5891779373495245,0.1388286334056399,0.2293333333333334
2019,56.0,12.0,14000.0,4000.0,10000.0,NOR,70939.605518036,5347896,Norway,HIC,64.35833333333333,2617.8519552362272,2617.8519552362272,11.169584167528898,15.492213770492821,4.164466425787218,7.870109396068849,7.870109396068849,0.33333333333333326,0.1388286334056399
2020,75.0,17.0,17300.0,5300.0,12000.0,NOR,67110.6045705502,5379475,Norway,HIC,41.759166666666665,3215.927204792289,3215.927204792289,11.114097351762434,15.498101343733252,3.731918988075146,8.075870994716894,8.075870994716894,0.23571428571428577,0.33333333333333326
2021,86.0,22.0,19700.0,6700.0,13000.0,NOR,88984.1386736515,5408320,Norway,HIC,70.6775,3642.5359446186617,3642.5359446186617,11.39621341568173,15.503449066552001,4.2581272761411615,8.200435406138354,8.200435406138354,0.1387283236994219,0.23571428571428577
2022,89.0,26.0,25000.0,10000.0,15000.0,NOR,125489.548935602,5457127,Norway,HIC,100.77749999999999,4581.165144223325,4581.165144223325,11.739977758672856,15.512433018758106,4.612915116435538,8.429708643056506,8.429708643056506,0.2690355329949239,0.1387283236994219
2023,90.0,30.0,28000.0,12000.0,16000.0,NOR,103637.516843678,5519601,Norway,HIC,82.46833333333333,5072.830445534016,5072.830445534016,11.548654674949397,15.523816133032069,4.412414381271988,8.531654214089546,8.531654214089546,0.1200000000000001,0.2690355329949239
2024,92.0,32.0,31000.0,13000.0,18000.0,NOR,102037.526800237,5572279,Norway,HIC,80.52666666666666,5563.253383400221,5563.253383400221,11.533095934410436,15.533314684415792,4.388588392509022,8.623938357015765,8.623938357015765,0.1071428571428572,0.1200000000000001
2015,0.6,0.03,,,,NZL,37513.2963872442,4609400,New Zealand,HIC,52.35333333333333,,20.774472328402858,10.532450719439812,15.343608254658527,3.9580156092786187,,3.0337249410640865,,
2016,1.7,0.079,,,,NZL,39988.9250855472,4714100,New Zealand,HIC,43.54833333333334,,20.774472328402858,10.596357821898387,15.366068575660085,3.7738714323786655,,3.0337249410640865,,
2017,3.4,0.19,100.0,100.0,,NZL,42243.5084459397,4813600,New Zealand,HIC,54.2475,20.774472328402858,20.774472328402858,10.651205974730578,15.386955802888279,3.9935569084094085,3.0337249410640865,3.0337249410640865,,
2018,4.9,0.36,289.0,200.0,89.0,NZL,42527.2784103301,4900600,New Zealand,HIC,71.06083333333333,58.97237073011468,58.97237073011468,10.657900993967079,15.404868204564183,4.263536317703028,4.077069041512524,4.077069041512524,1.8900000000000001,
2019,5.9,0.56,133.0,3.0,130.0,NZL,45278.4587226734,4970300,New Zealand,HIC,64.35833333333333,26.758948152023017,26.758948152023017,10.720586673487515,15.418990758424128,4.164466425787218,3.2868689277619008,3.2868689277619008,-0.5397923875432526,1.8900000000000001
2020,5.4,0.74,470.0,320.0,150.0,NZL,45513.3123768343,5072400,New Zealand,HIC,41.759166666666665,92.65830770443971,92.65830770443971,10.72576014185659,15.439324636342882,3.731918988075146,4.528918616325496,4.528918616325496,2.5338345864661656,-0.5397923875432526
2021,7.6,1.1,600.0,430.0,170.0,NZL,48248.7176729892,5084600,New Zealand,HIC,70.6775,118.00338276363922,118.00338276363922,10.784124529688352,15.441726921637192,4.2581272761411615,4.770713291543228,4.770713291543228,0.27659574468085113,2.5338345864661656
2022,18.0,2.0,700.0,480.0,220.0,NZL,54033.9130125651,5081700,New Zealand,HIC,100.77749999999999,137.74917842454298,137.74917842454298,10.897367147176368,15.441156409242582,4.612915116435538,4.925434483765096,4.925434483765096,0.16666666666666674,0.27659574468085113
2023,27.0,2.6,1140.0,860.0,280.0,NZL,54697.382252318,5200000,New Zealand,HIC,82.46833333333333,219.23076923076923,219.23076923076923,10.909571130817348,15.464169183551656,4.412414381271988,5.3901249158011595,5.3901249158011595,0.6285714285714286,0.16666666666666674
2024,11.0,3.3,1440.0,1100.0,340.0,NZL,55551.143658637,5287500,New Zealand,HIC,80.52666666666666,272.3404255319149,272.3404255319149,10.925059382770105,15.48085610233667,4.388588392509022,5.60705284819765,5.60705284819765,0.26315789473684204,0.6285714285714286
2015,0.061,0.012,298.0,8.0,290.0,POL,26988.1069013509,37986412,Poland,HIC,52.35333333333333,7.844910437974505,7.844910437974505,10.20315156280924,17.452739074796696,3.9580156092786187,2.0598649696729834,2.0598649696729834,1.403225806451613,
2016,0.12,0.017,302.0,12.0,290.0,POL,28359.6927346266,37970087,Poland,HIC,43.54833333333334,7.953629392526807,7.953629392526807,10.252724146124274,17.45230922348795,3.7738714323786655,2.073628351851192,2.073628351851192,0.01342281879194629,1.403225806451613
2017,0.22,0.014,453.0,43.0,410.0,POL,30170.2818974087,37974826,Poland,HIC,54.2475,11.928955250512537,11.928955250512537,10.314612675742492,17.452434024473796,3.9935569084094085,2.478968658973512,2.478968658973512,0.5,0.01342281879194629
2018,0.26,0.021,600.0,110.0,490.0,POL,32345.1066076225,37974750,Poland,HIC,71.06083333333333,15.799972350048387,15.799972350048387,10.384218024426357,17.452432023145967,4.263536317703028,2.760008190034452,2.760008190034452,0.32450331125827825,0.5
2019,0.48,0.047,650.0,120.0,530.0,POL,35882.3655065553,37965475,Poland,HIC,64.35833333333333,17.12081832243637,17.12081832243637,10.488001242275905,17.452187752074973,4.164466425787218,2.840295168778982,2.840295168778982,0.08333333333333326,0.32450331125827825
2020,1.9,0.095,1520.0,520.0,1000.0,POL,37089.3004256812,37515748,Poland,HIC,41.759166666666665,40.5163186403747,40.5163186403747,10.521083808771142,17.440271349454385,3.731918988075146,3.7017048223502127,3.7017048223502127,1.3384615384615386,0.08333333333333326
2021,3.6,0.19,3800.0,1500.0,2300.0,POL,41059.5847829682,36981559,Poland,HIC,70.6775,102.75391580976887,102.75391580976887,10.622779578075816,17.425929940957836,4.2581272761411615,4.632336962720917,4.632336962720917,1.5,1.3384615384615386
2022,5.9,0.31,4520.0,520.0,4000.0,POL,46777.5524519162,36821749,Poland,HIC,100.77749999999999,122.75353894786477,122.75353894786477,10.753158718374289,17.42159923399901,4.612915116435538,4.810178596791541,4.810178596791541,0.18947368421052624,1.5
2023,6.4,0.49,5900.0,1500.0,4400.0,POL,48473.0940286419,36687353,Poland,HIC,82.46833333333333,160.81836157544535,160.81836157544535,10.788764160691994,17.417942648730254,4.412414381271988,5.0802755391278325,5.0802755391278325,0.30530973451327426,0.18947368421052624
2024,5.7,1.1,9200.0,3000.0,6200.0,POL,51262.5105756884,36559233,Poland,HIC,80.52666666666666,251.6464171991792,251.6464171991792,10.844714976004871,17.414444325117902,4.388588392509022,5.528024995883503,5.528024995883503,0.5593220338983051,0.30530973451327426
2015,0.62,0.053,1222.0,22.0,1200.0,PRT,29608.0071513956,10358076,Portugal,HIC,52.35333333333333,117.97557770381295,117.97557770381295,10.295800115601885,16.153277063262863,3.9580156092786187,4.770477634432951,4.770477634432951,0.0041084634346755244,0.0
2016,0.87,0.089,1341.0,41.0,1300.0,PRT,31589.2695609552,10325452,Portugal,HIC,43.54833333333334,129.87324913233823,129.87324913233823,10.360572771051917,16.150122473092885,3.7738714323786655,4.866558968153068,4.866558968153068,0.09738134206219318,0.0041084634346755244
2017,1.9,0.17,1650.0,150.0,1500.0,PRT,32970.8395386562,10300300,Portugal,HIC,54.2475,160.18950904342591,160.18950904342591,10.403378799455751,16.147683578989298,3.9935569084094085,5.0763575458696035,5.0763575458696035,0.23042505592841156,0.09738134206219318
2018,3.6,0.32,1780.0,180.0,1600.0,PRT,34896.7993382974,10283822,Portugal,HIC,71.06083333333333,173.08739882895676,173.08739882895676,10.460150394480573,16.14608253877783,4.263536317703028,5.153796662472576,5.153796662472576,0.07878787878787885,0.23042505592841156
2019,5.6,0.54,1960.0,360.0,1600.0,PRT,37865.5603564295,10286263,Portugal,HIC,64.35833333333333,190.54539048826575,190.54539048826575,10.541797280234922,16.146319873724327,4.164466425787218,5.249890436464511,5.249890436464511,0.101123595505618,0.07878787878787885
2020,13.0,0.87,2920.0,720.0,2200.0,PRT,35966.712796561,10297081,Portugal,HIC,41.759166666666665,283.5755103800776,283.5755103800776,10.490349145150816,16.147371014976795,3.731918988075146,5.647478438249808,5.647478438249808,0.48979591836734704,0.101123595505618
2021,20.0,1.4,4200.0,1400.0,2800.0,PRT,38657.6677223425,10361831,Portugal,HIC,70.6775,405.33376774819044,405.33376774819044,10.562500423015528,16.153639516631124,4.2581272761411615,6.004710845604609,6.004710845604609,0.4383561643835616,0.48979591836734704
2022,22.0,1.9,5600.0,1600.0,4000.0,PRT,45250.0148759865,10434332,Portugal,HIC,100.77749999999999,536.6898427230416,536.6898427230416,10.719958277879101,16.160612081111356,4.612915116435538,6.28542035357616,6.28542035357616,0.33333333333333326,0.4383561643835616
2023,32.0,3.0,9400.0,3800.0,5600.0,PRT,49352.8388613032,10578174,Portugal,HIC,82.46833333333333,888.622176190333,888.622176190333,10.806750568258861,16.174303379707034,4.412414381271988,6.7896721465153345,6.7896721465153345,0.6785714285714286,0.33333333333333326
2024,33.0,4.2,13100.0,3800.0,9300.0,PRT,51679.8883807527,10694681,Portugal,HIC,80.52666666666666,1224.907970607071,1224.907970607071,10.852823978638995,16.185257073031835,4.388588392509022,7.110620994121682,7.110620994121682,0.3936170212765957,0.6785714285714286
2019,0.073,0.007,,,,RUS,30963.853515625,145453291,Russian Federation,HIC,64.35833333333333,,32.47050182718423,10.340575787517167,18.795365568981588,4.164466425787218,,3.4803320410980123,,
2020,0.1,0.01,,,,RUS,31490.8046875,145245148,Russian Federation,HIC,41.759166666666665,,32.47050182718423,10.3574508675158,18.79393354866331,3.731918988075146,,3.4803320410980123,,
2021,0.13,0.015,4700.0,1600.0,3100.0,RUS,38638.4296875,144746762,Russian Federation,HIC,70.6775,32.47050182718423,32.47050182718423,10.562002647943192,18.790496304564414,4.2581272761411615,3.4803320410980123,3.4803320410980123,,
2022,0.13,0.017,5400.0,2200.0,3200.0,RUS,40938.98828125,144236933,Russian Federation,HIC,100.77749999999999,37.4384000525025,37.4384000525025,10.619838146678614,18.78696787346078,4.612915116435538,3.6226969170558587,3.6226969170558587,0.14893617021276606,
2023,0.22,0.022,10500.0,5700.0,4800.0,RUS,44268.73046875,143826130,Russian Federation,HIC,82.46833333333333,73.00481491089275,73.00481491089275,10.698033848304602,18.78411569745315,4.412414381271988,4.290525396656741,4.290525396656741,0.9444444444444444,0.14893617021276606
2024,2.9,0.096,10600.0,5700.0,4900.0,RUS,47404.96484375,143533851,Russian Federation,HIC,80.52666666666666,73.8501748970701,73.8501748970701,10.766482245736976,18.782081460815373,4.388588392509022,4.302038377249061,4.302038377249061,0.00952380952380949,0.9444444444444444
2015,2.4,0.31,1100.0,,1100.0,SWE,48772.0696057277,9799186,Sweden,HIC,52.35333333333333,112.25422193231151,112.25422193231151,10.794913083844882,16.097809878966537,3.9580156092786187,4.7207661377842,4.7207661377842,0.10000000000000009,199.0
2016,3.4,0.55,2220.0,520.0,1700.0,SWE,50289.7687144136,9923085,Sweden,HIC,43.54833333333334,223.72074813427477,223.72074813427477,10.825556930118124,16.110374418817567,3.7738714323786655,5.410398614013032,5.410398614013032,1.018181818181818,0.10000000000000009
2017,5.1,0.92,3590.0,190.0,3400.0,SWE,51474.1199115161,10057698,Sweden,HIC,54.2475,356.9405245613857,356.9405245613857,10.848834434353346,16.12384886941319,3.9935569084094085,5.877569170033406,5.877569170033406,0.617117117117117,1.018181818181818
2018,7.6,1.3,6500.0,1000.0,5500.0,SWE,53122.438677218,10175214,Sweden,HIC,71.06083333333333,638.8072034652047,638.8072034652047,10.880354691929707,16.135465321012795,4.263536317703028,6.4596026928352055,6.4596026928352055,0.8105849582172702,0.617117117117117
2019,11.0,2.0,9000.0,1200.0,7800.0,SWE,57046.4463076951,10278887,Sweden,HIC,64.35833333333333,875.5811791685229,875.5811791685229,10.95162106251212,16.145602543647346,4.164466425787218,6.774887870635283,6.774887870635283,0.3846153846153846,0.8105849582172702
2020,32.0,3.6,11200.0,1400.0,9800.0,SWE,57489.2657196219,10353442,Sweden,HIC,41.759166666666665,1081.7658513951205,1081.7658513951205,10.959353526220966,16.152829582776178,3.731918988075146,6.986350032471282,6.986350032471282,0.24444444444444446,0.3846153846153846
2021,43.0,6.0,13700.0,1700.0,12000.0,SWE,62731.700616293,10415811,Sweden,HIC,70.6775,1315.3080446640208,1315.3080446640208,11.046622190818853,16.158835498104573,4.2581272761411615,7.181826171675919,7.181826171675919,0.2232142857142858,0.24444444444444446
2022,54.0,8.7,17600.0,2600.0,15000.0,SWE,67075.6762724717,10486941,Sweden,HIC,100.77749999999999,1678.2777742336875,1678.2777742336875,11.113576757575785,16.165641326787558,4.612915116435538,7.425523412202961,7.425523412202961,0.2846715328467153,0.2232142857142858
2023,60.0,11.0,37800.0,7800.0,30000.0,SWE,69226.3272756663,10536632,Sweden,HIC,82.46833333333333,3587.484122061015,3587.484122061015,11.14513652121276,16.170368505420207,4.412414381271988,8.185206434151745,8.185206434151745,1.147727272727273,0.2846715328467153
2024,58.0,13.0,44600.0,6600.0,38000.0,SWE,71844.9129880579,10569709,Sweden,HIC,80.52666666666666,4219.605289038705,4219.605289038705,11.182265088556134,16.173502826720043,4.388588392509022,8.347496869252385,8.347496869252385,0.17989417989418,1.147727272727273
2015,0.0046,0.0027,,,,THA,15791.1714762207,70540795,Thailand,UMC,52.35333333333333,,1.3490689674550744,9.667206295518614,18.071701752909977,3.9580156092786187,,0.2994147007928229,,
2016,0.0048,0.0027,,,,THA,16671.2506902144,70859841,Thailand,UMC,43.54833333333334,,1.3490689674550744,9.721440999338082,18.076214413537947,3.7738714323786655,,0.2994147007928229,,
2017,0.018,0.0027,96.0,8.0,88.0,THA,17573.339815536,71160187,Thailand,UMC,54.2475,1.3490689674550744,1.3490689674550744,9.774138249374069,18.080444048639286,3.9935569084094085,0.2994147007928229,0.2994147007928229,,
2018,0.87,0.057,96.0,8.0,88.0,THA,18876.2208766741,71376079,Thailand,UMC,71.06083333333333,1.3449884239228103,1.3449884239228103,9.84565825423332,18.083473343164187,4.263536317703028,0.2963854062679242,0.2963854062679242,0.0,
2019,1.0,0.12,819.0,69.0,750.0,THA,19963.3918407099,71522271,Thailand,UMC,64.35833333333333,11.450978674880163,11.450978674880163,9.90165546732796,18.08551944168111,4.164466425787218,2.438075200136233,2.438075200136233,7.53125,0.0
2020,1.1,0.16,1910.0,710.0,1200.0,THA,19163.7415152349,71641484,Thailand,UMC,41.759166666666665,26.660530929258805,26.660530929258805,9.860775309873794,18.087184849626773,3.731918988075146,3.2831842293781768,3.2831842293781768,1.3321123321123323,7.53125
2021,1.2,0.21,2270.0,770.0,1500.0,THA,20242.7700035656,71727332,Thailand,UMC,70.6775,31.647629107409152,31.647629107409152,9.915552971920892,18.08838243237392,4.2581272761411615,3.454663236065802,3.454663236065802,0.18848167539267013,1.3321123321123323
2022,2.3,0.32,3200.0,1600.0,1600.0,THA,22243.0747727026,71735329,Thailand,UMC,100.77749999999999,44.60842439295149,44.60842439295149,10.009785992976575,18.088493917828778,4.612915116435538,3.797922728923315,3.797922728923315,0.4096916299559472,0.18848167539267013
2023,11.0,0.82,10500.0,5800.0,4700.0,THA,23519.2120979823,71702435,Thailand,UMC,82.46833333333333,146.438541452602,146.438541452602,10.065572902216005,18.088035265941585,4.412414381271988,4.986605828168304,4.986605828168304,2.28125,0.4096916299559472
2024,13.0,1.2,13400.0,8700.0,4700.0,THA,24712.0658575135,71668011,Thailand,UMC,80.52666666666666,186.97323691597913,186.97323691597913,10.115046899596223,18.08755505538743,4.388588392509022,5.230965488515847,5.230965488515847,0.2761904761904761,2.28125
2015,0.03,0.0038,,,,TUR,25890.0548901058,78218479,Turkiye,UMC,52.35333333333333,,0.13875230546415912,10.161614192871022,18.175016481947893,3.9580156092786187,,-1.9750649105357332,,
2016,0.017,0.0062,11.0,,11.0,TUR,26730.7599731835,79277962,Turkiye,UMC,43.54833333333334,0.13875230546415912,0.13875230546415912,10.193570240198438,18.188470741298378,3.7738714323786655,-1.9750649105357332,-1.9750649105357332,,
2017,0.015,0.0069,69.0,,69.0,TUR,28353.5406410966,80312698,Turkiye,UMC,54.2475,0.8591418507693516,0.8591418507693516,10.252507191696253,18.201438298420424,3.9935569084094085,-0.15182123585889035,-0.15182123585889035,5.2727272727272725,
2018,0.045,0.0086,69.0,,69.0,TUR,28640.3401839802,81407204,Turkiye,UMC,71.06083333333333,0.8475908348356984,0.8475908348356984,10.262571498936309,18.21497432828527,4.263536317703028,-0.1653572657237337,-0.1653572657237337,0.0,5.2727272727272725
2019,0.084,0.017,150.0,,150.0,TUR,29016.4555653445,82579440,Turkiye,UMC,64.35833333333333,1.8164327585655702,1.8164327585655702,10.275618381326959,18.229271297096247,4.164466425787218,0.5968745549642835,0.5968745549642835,1.1739130434782608,0.0
2020,0.21,0.035,1261.0,61.0,1200.0,TUR,29209.3308866883,83384680,Turkiye,UMC,41.759166666666665,15.122682008253793,15.122682008253793,10.282243488124838,18.23897515740978,3.731918988075146,2.716195736519416,2.716195736519416,7.406666666666666,1.1739130434782608
2021,0.63,0.074,1970.0,170.0,1800.0,TUR,32105.5474400506,84147318,Turkiye,UMC,70.6775,23.411322509411413,23.411322509411413,10.37678411163395,18.24807960643542,4.2581272761411615,3.1532197732608855,3.1532197732608855,0.5622521808088818,7.406666666666666
2022,1.3,0.14,2160.0,360.0,1800.0,TUR,39564.1103267333,84979913,Turkiye,UMC,100.77749999999999,25.41777137380689,25.41777137380689,10.58567768141952,18.257925468880117,4.612915116435538,3.235448589762368,3.235448589762368,0.09644670050761417,0.5622521808088818
2023,7.2,0.66,10100.0,3100.0,7000.0,TUR,42786.2004948664,85325965,Turkiye,UMC,82.46833333333333,118.36959593718043,118.36959593718043,10.663970911237676,18.261989362391304,4.412414381271988,4.773811898402322,4.773811898402322,3.6759259259259256,0.09644670050761417
2024,11.0,1.4,11900.0,5900.0,6000.0,TUR,45639.0192735944,85518661,Turkiye,UMC,80.52666666666666,139.15091584513937,139.15091584513937,10.728518315436512,18.26424516740227,4.388588392509022,4.935559069661626,4.935559069661626,0.17821782178217815,3.6759259259259256
2015,0.7,0.19,31500.0,3500.0,28000.0,USA,56849.4697923159,321815121,United States,HIC,52.35333333333333,97.88228689229305,97.88228689229305,10.948162172702753,19.589487780231543,3.9580156092786187,4.583765602546454,4.583765602546454,0.575,0.33333333333333326
2016,0.99,0.26,38800.0,3800.0,35000.0,USA,57976.628204291,324353340,United States,HIC,43.54833333333334,119.62263129462455,119.62263129462455,10.967795246322572,19.597344035088433,3.7738714323786655,4.784342048487206,4.784342048487206,0.2317460317460318,0.575
